state,county,region,RUCC,less_than_high_school,high_school_diploma,college/associate_degree,unemployment,poverty_log,less_than_high_school_log,high_school_diploma_log,college/associate_degree_log,unemployment_log,RUCC_reduced,region_reduced
SD,Hutchinson County,Midwest,8,13.138,36.882,28.389,2.6,2.5649493574615367,2.5755087944702812,3.6077236271529274,3.3460017461942053,0.9555114450274363,4-9,Northeast_Midwest
SD,Hyde County,Midwest,9,6.994,44.233999999999995,28.355,2.7,2.19722457733622,1.9450526386411842,3.7894937241465296,3.3448033814659914,0.9932517730102834,4-9,Northeast_Midwest
SD,Jackson County,Midwest,8,12.637,33.187,35.549,4.2,3.4339872044851463,2.536629018776544,3.5021582329752947,3.570912026458393,1.4350845252893227,4-9,Northeast_Midwest
SD,Jerauld County,Midwest,9,11.293,41.565,29.388,2.4,2.5649493574615367,2.4241830647415332,3.7272584669830513,3.380586427758031,0.8754687373538999,4-9,Northeast_Midwest
SD,Jones County,Midwest,9,8.333,44.281000000000006,33.007,2.3,2.5649493574615367,2.12022353540007,3.7905556911446006,3.496719660184078,0.8329091229351039,4-9,Northeast_Midwest
SD,Kingsbury County,Midwest,9,9.385,37.623000000000005,30.324,2.6,2.19722457733622,2.2391126700384723,3.6276155655100224,3.4119394781940575,0.9555114450274363,4-9,Northeast_Midwest
SD,Lake County,Midwest,6,6.007000000000001,32.13,28.654,3.4,2.19722457733622,1.7929254558680245,3.4697901731277674,3.3552930494711806,1.2237754316221157,4-9,Northeast_Midwest
SD,Lawrence County,Midwest,6,6.011,31.16,31.225,3.3,2.4849066497880004,1.793591124057025,3.4391352210025476,3.4412190560116414,1.1939224684724346,4-9,Northeast_Midwest
SD,Lincoln County,Midwest,3,4.864,21.276999999999997,32.626,2.2,1.3862943611198906,1.581861144663866,3.0576266770915805,3.4851095165141106,0.7884573603642703,2-3,Northeast_Midwest
SD,Lyman County,Midwest,9,11.98,39.07,30.671,4.6,3.0910424533583165,2.4832385926873033,3.6653549090669792,3.423317582746238,1.5260563034950492,4-9,Northeast_Midwest
SD,McCook County,Midwest,3,10.699000000000002,32.391,34.365,2.5,2.302585092994046,2.3701502791564697,3.477880606433113,3.5370386045735684,0.9162907318741551,2-3,Northeast_Midwest
SD,McPherson County,Midwest,9,21.179000000000002,28.820999999999998,34.889,3.4,2.7080502011022096,3.0530101247054646,3.361104288095711,3.5521715932803386,1.2237754316221157,4-9,Northeast_Midwest
SD,Marshall County,Midwest,9,10.95,32.123000000000005,34.332,3.9,2.3978952727983707,2.3933394562625097,3.46957228446801,3.5360778638559736,1.3609765531356006,4-9,Northeast_Midwest
SD,Meade County,Midwest,3,6.625,31.843000000000004,37.751999999999995,3.2,2.302585092994046,1.890850371872286,3.4608175776431804,3.631038454424086,1.1631508098056809,2-3,Northeast_Midwest
SD,Mellette County,Midwest,9,16.468,40.811,28.719,4.2,3.49650756146648,2.801419103907658,3.70895165291559,3.357558924632326,1.4350845252893227,4-9,Northeast_Midwest
SD,Miner County,Midwest,8,9.821,38.393,30.166,2.7,2.4849066497880004,2.2845229501756372,3.647875151309869,3.4067154623460607,0.9932517730102834,4-9,Northeast_Midwest
SD,Minnehaha County,Midwest,3,8.586,28.351,32.805,2.6,2.302585092994046,2.150132969802369,3.3446623029202773,3.490580942796841,0.9555114450274363,2-3,Northeast_Midwest
SD,Moody County,Midwest,8,8.988999999999999,32.28,31.881999999999998,3.7,2.3978952727983707,2.196001607591262,3.474447843401748,3.4620415872114547,1.308332819650179,4-9,Northeast_Midwest
SD,Oglala Lakota County,Midwest,6,22.058000000000003,27.608,39.135,10.8,3.7135720667043084,3.093675347883955,3.3181055857957023,3.6670172072568015,2.379546134130174,4-9,Northeast_Midwest
SD,Pennington County,Midwest,3,7.189,27.836,36.046,3.1,2.7080502011022096,1.9725520800017344,3.3263301469826034,3.5847959005706134,1.1314021114911006,2-3,Northeast_Midwest
SD,Perkins County,Midwest,8,10.765,39.533,30.508000000000003,2.9,2.5649493574615367,2.3763001308163263,3.6771357661567645,3.4179889443019924,1.0647107369924282,4-9,Northeast_Midwest
SD,Potter County,Midwest,9,8.904,41.553000000000004,29.566,2.7,2.302585092994046,2.186500613973244,3.7269697208610713,3.386625052478898,0.9932517730102834,4-9,Northeast_Midwest
SD,Roberts County,Midwest,9,12.927,36.904,34.134,4.2,2.8903717578961645,2.5593181473018105,3.6083199462555196,3.5302939549965653,1.4350845252893227,4-9,Northeast_Midwest
SD,Sanborn County,Midwest,9,10.222000000000001,36.799,33.703,3.0,2.4849066497880004,2.324542260346088,3.605470670892624,3.5175868541677158,1.0986122886681098,4-9,Northeast_Midwest
SD,Spink County,Midwest,9,7.726,38.144,33.037,3.1,2.3978952727983707,2.0445912642440898,3.6413684714428847,3.4976281454988185,1.1314021114911006,4-9,Northeast_Midwest
SD,Stanley County,Midwest,9,9.163,35.116,28.726999999999997,2.4,2.079441541679836,2.215173635983076,3.5586568670639624,3.35783744707259,0.8754687373538999,4-9,Northeast_Midwest
SD,Sully County,Midwest,9,8.333,32.922,33.436,2.3,1.9459101490553128,2.12022353540007,3.4941411273048932,3.50963316383691,0.8329091229351039,4-9,Northeast_Midwest
SD,Todd County,Midwest,9,20.655,24.954,38.649,6.5,3.8918202981106265,3.027957420848728,3.2170341299888294,3.6545209014774973,1.8718021769015913,4-9,Northeast_Midwest
SD,Tripp County,Midwest,7,12.484000000000002,37.298,28.820999999999998,2.3,2.8332133440562166,2.5244478244085333,3.6189397059092547,3.361104288095711,0.8329091229351039,4-9,Northeast_Midwest
SD,Turner County,Midwest,3,7.801,35.344,35.412,2.8,2.19722457733622,2.054251930606176,3.565128646677761,3.5670507457488028,1.0296194171811581,2-3,Northeast_Midwest
SD,Union County,Midwest,3,8.725,29.343000000000004,31.795,3.1,1.9459101490553128,2.1661924680884908,3.3790540169764656,3.459309044719371,1.1314021114911006,2-3,Northeast_Midwest
SD,Walworth County,Midwest,7,12.169,36.533,30.663,5.1,2.7080502011022096,2.498891734354663,3.5982159617165896,3.423056716015049,1.62924053973028,4-9,Northeast_Midwest
SD,Yankton County,Midwest,7,8.147,33.333,31.188000000000002,2.6,2.4849066497880004,2.097649761328505,3.5065478972699813,3.4400334054473536,0.9555114450274363,4-9,Northeast_Midwest
SD,Ziebach County,Midwest,8,14.625,38.999,30.83,4.5,3.7841896339182615,2.68273239311792,3.6635360047752688,3.428488241898059,1.5040773967762742,4-9,Northeast_Midwest
TN,Anderson County,South,2,14.504000000000001,33.154,28.375,4.9,2.6390573296152584,2.67442447345255,3.5011633730026746,3.3455084758015667,1.589235205116581,2-3,South
TN,Bedford County,South,4,19.538,41.438,24.771,5.0,2.7080502011022096,2.972361287230751,3.7241983342382907,3.209673614103401,1.6094379124341003,4-9,South
TN,Benton County,South,7,18.289,46.696999999999996,22.769000000000002,7.1,2.8903717578961645,2.906299786222439,3.8436799227826914,3.125399961676028,1.9600947840472698,4-9,South
TN,Bledsoe County,South,8,25.374000000000002,41.43600000000001,21.930999999999997,6.9,3.1780538303479458,3.2337250277184064,3.724150068195856,3.0879011610253677,1.9315214116032138,4-9,South
TN,Blount County,South,2,11.843,34.536,30.5,4.4,2.3978952727983707,2.471736975739358,3.5420022582531763,3.417726683613366,1.4816045409242156,2-3,South
TN,Bradley County,South,3,16.537,32.725,29.837,4.4,2.6390573296152584,2.8056002946680594,3.4881393117959636,3.395749234088429,1.4816045409242156,2-3,South
TN,Campbell County,South,2,25.625,41.99,21.761999999999997,6.9,3.1780538303479458,3.2435684374585723,3.737431494696102,3.0801653295288203,1.9315214116032138,2-3,South
TN,Cannon County,South,1,16.762999999999998,45.193999999999996,25.048000000000002,4.6,2.772588722239781,2.8191740766491407,3.8109643346641735,3.2207939840241044,1.5260563034950492,1,South
TN,Carroll County,South,6,20.975,41.227,22.822,6.7,2.8903717578961645,3.04333125235327,3.7190933815199454,3.127724983012488,1.9021075263969205,4-9,South
TN,Carter County,South,3,18.688,39.438,25.772,5.6,3.0910424533583165,2.9278816066458164,3.674729818509494,3.249288631276396,1.7227665977411035,2-3,South
TN,Cheatham County,South,1,14.389000000000001,37.342,28.849,4.0,2.3978952727983707,2.6664640257812806,3.620118698543144,3.3620753303083055,1.3862943611198906,1,South
TN,Chester County,South,3,15.979000000000001,38.629,29.604,5.0,2.772588722239781,2.7712753601572517,3.6540032897265062,3.38790948733522,1.6094379124341003,2-3,South
TN,Claiborne County,South,6,22.759,40.637,23.416999999999998,6.2,3.218875824868201,3.1249606715617766,3.70467898164784,3.153462254319875,1.824549292051046,4-9,South
TN,Clay County,South,9,23.686999999999998,46.651,16.404500000000002,6.5,3.0910424533583165,3.164926374440445,3.8426943632908244,2.797555687435937,1.8718021769015913,4-9,South
TN,Cocke County,South,6,21.245,46.5,22.01,6.3,3.1780538303479458,3.056121573566775,3.8394523125933104,3.0914968955383704,1.840549633397487,4-9,South
TN,Coffee County,South,4,14.575,37.499,29.476,4.7,2.6390573296152584,2.679307732236556,3.6243142659541365,3.383576372904753,1.547562508716013,4-9,South
TN,Crockett County,South,3,23.471999999999998,39.518,23.432,5.2,2.8903717578961645,3.155808221400626,3.6767562643116256,3.1541026095254323,1.6486586255873816,2-3,South
TN,Cumberland County,South,4,16.437,37.774,27.026999999999997,5.9,2.7080502011022096,2.7995348912243885,3.631621035273654,3.2968363663374127,1.7749523509116738,4-9,South
TN,Davidson County,South,1,12.504000000000001,23.296,25.997,3.6,2.7080502011022096,2.5260485931191754,3.1482816720142752,3.2579811467487807,1.2809338454620642,1,South
TN,Decatur County,South,9,17.707,46.306000000000004,24.69,6.9,2.9444389791664403,2.87396004162408,3.8352715423290067,3.206398303357088,1.9315214116032138,4-9,South
TN,DeKalb County,South,6,22.037,44.022,19.762999999999998,5.6,2.9957322735539913,3.0927228588676194,3.784689508959912,2.9838115026582974,1.7227665977411035,4-9,South
TN,Dickson County,South,1,16.357,44.075,25.430999999999997,4.3,2.6390573296152584,2.7946559402763884,3.785892728283934,3.235968902294378,1.4586150226995167,1,South
TN,Dyer County,South,5,16.779,39.226,25.552,6.2,2.9957322735539913,2.820128104507561,3.6693397922393194,3.2407155914726564,1.824549292051046,4-9,South
TN,Fayette County,South,1,13.78,35.32,28.826,5.0,2.7080502011022096,2.6232182655855123,3.564449375735759,3.361277757660911,1.6094379124341003,1,South
TN,Fentress County,South,9,22.732,45.163000000000004,19.578,6.1,3.0445224377234235,3.123773623434875,3.810278167544497,2.9744064868392384,1.8082887711792655,4-9,South
TN,Franklin County,South,6,14.693,39.323,26.967,4.8,2.772588722239781,2.6873711898938093,3.6718095894183413,3.294613896259372,1.5686159179138452,4-9,South
TN,Gibson County,South,4,15.199000000000002,38.44,29.044,5.8,2.8332133440562166,2.7212296362143245,3.6490985841020915,3.368811921518,1.7578579175523736,4-9,South
TN,Giles County,South,6,16.699,44.201,25.084,4.0,2.8332133440562166,2.8153488373902955,3.788747413262113,3.2222301926807746,1.3862943611198906,4-9,South
TN,Grainger County,South,2,19.569000000000003,44.818000000000005,24.011999999999997,5.4,2.9957322735539913,2.9739466814820688,3.802609844440959,3.1785537053895965,1.6863989535702288,2-3,South
TN,Greene County,South,4,18.114,43.369,23.831,5.4,2.8332133440562166,2.896685119952757,3.76974490016849,3.170987254141227,1.6863989535702288,4-9,South
TN,Grundy County,South,8,25.98,43.961999999999996,19.090999999999998,6.5,3.1354942159291497,3.2573270112424533,3.7833256244058817,2.9492170198125223,1.8718021769015913,4-9,South
TN,Hamblen County,South,3,18.535,41.606,23.891,5.1,2.9444389791664403,2.9196608366026955,3.728244387636191,3.1735018189798834,1.62924053973028,2-3,South
TN,Hamilton County,South,2,12.237,27.148000000000003,31.017,4.6,2.6390573296152584,2.5044641490035313,3.3013033788415123,3.434535441272666,1.5260563034950492,2-3,South
TN,Hancock County,South,8,24.305999999999997,39.961999999999996,24.410999999999998,7.9,3.4339872044851463,3.190723233448608,3.6879290025779405,3.1950338503826297,2.066862759472976,4-9,South
TN,Hardeman County,South,6,22.959,45.858000000000004,20.368,6.1,3.218875824868201,3.1337100164958938,3.825549665488802,3.0139650418150508,1.8082887711792655,4-9,South
TN,Hardin County,South,6,20.442,42.565,24.34,6.0,3.0910424533583165,3.0175916079068847,3.75103231933602,3.1921210875593813,1.791759469228055,4-9,South
TN,Hawkins County,South,2,18.005,43.537,25.47,5.4,2.9444389791664403,2.8906494971008385,3.773611151273604,3.2375012889913655,1.6863989535702288,2-3,South
TN,Haywood County,South,6,19.204,44.455,24.438000000000002,6.5,2.9957322735539913,2.955118590668694,3.794477441573102,3.1961392978943306,1.8718021769015913,4-9,South
TN,Henderson County,South,6,19.754,39.694,27.191,6.8,2.8332133440562166,2.9833560024859356,3.681200042770067,3.3028860361953662,1.916922612182061,4-9,South
TN,Henry County,South,7,15.710999999999999,47.292,22.303,5.9,2.9957322735539913,2.75436110396546,3.856341148000867,3.1047211985658207,1.7749523509116738,4-9,South
TN,Hickman County,South,1,22.83,41.934,23.84,4.6,3.0445224377234235,3.1280754605417043,3.736096953723047,3.171364842197149,1.5260563034950492,1,South
TN,Houston County,South,8,23.084,45.155,21.023000000000003,7.5,2.8903717578961645,3.13913973684872,3.810101015702762,3.045617076482989,2.0149030205422647,4-9,South
TN,Humphreys County,South,6,16.847,42.493,27.785999999999998,6.0,2.8903717578961645,2.824172599404067,3.749339356482515,3.32453229672667,1.791759469228055,4-9,South
TN,Jackson County,South,8,23.419,49.626000000000005,18.945999999999998,7.0,3.0910424533583165,3.153547658709713,3.9045148899378246,2.9415928274533427,1.9459101490553132,4-9,South
TN,Jefferson County,South,3,16.316,39.174,28.886,5.3,2.772588722239781,2.792146221455312,3.6680132614325514,3.363357048678975,1.667706820558076,2-3,South
TN,Johnson County,South,6,23.721999999999998,41.566,24.616,4.8,3.218875824868201,3.166402887607084,3.7272825253968813,3.2033966380197407,1.5686159179138452,4-9,South
TN,Knox County,South,2,9.437999999999999,25.919,28.983,4.0,2.7080502011022096,2.2447440933041958,3.2549762904929236,3.3667094512034823,1.3862943611198906,2-3,South
TN,Lake County,South,9,26.948,45.576,18.347,7.8,3.7612001156935615,3.2939090830984132,3.8193812621780943,2.9094660733965827,2.0541237336955462,4-9,South
TN,Lauderdale County,South,6,24.485,45.038999999999994,21.901,7.7,3.218875824868201,3.1980606851542808,3.8075287810982776,3.0865322978804297,2.0412203288596382,4-9,South
TN,Lawrence County,South,6,20.135,42.855,25.331999999999997,5.7,2.8332133440562166,3.0024595943034176,3.757822324350846,3.2320684186541837,1.7404661748405046,4-9,South
TN,Lewis County,South,6,17.423,42.931999999999995,27.343000000000004,5.9,2.9444389791664403,2.857791172440768,3.759617468619278,3.3084605546102894,1.7749523509116738,4-9,South
TN,Lincoln County,South,6,16.694000000000003,41.222,24.579,4.1,2.8332133440562166,2.815049373428545,3.7189720944211055,3.201892419827787,1.410986973710262,4-9,South
TN,Loudon County,South,2,14.702,32.707,27.215,4.7,2.3978952727983707,2.687983538951896,3.4875891222723645,3.3037682918861635,1.547562508716013,2-3,South
TN,McMinn County,South,4,16.827,43.754,25.738000000000003,5.4,2.8332133440562166,2.8229847391943097,3.7785830371957148,3.2479684990714732,1.6863989535702288,4-9,South
TN,McNairy County,South,6,19.336,44.723,24.99,7.0,3.0910424533583165,2.961968643401182,3.8004879106755194,3.218475744846861,1.9459101490553132,4-9,South
TN,Macon County,South,1,24.272,45.229,21.275,4.3,2.8903717578961645,3.189323422606176,3.8117384740257947,3.0575326744594378,1.4586150226995167,1,South
TN,Madison County,South,3,11.464,33.573,29.427,4.8,2.9444389791664403,2.439211690525871,3.513722172504,3.3819126202502883,1.5686159179138452,2-3,South
TN,Marion County,South,2,21.688000000000002,37.03,28.936,6.3,2.8903717578961645,3.0767591121963647,3.6117283949255214,3.365086494649797,1.840549633397487,2-3,South
TN,Marshall County,South,6,15.975,42.071000000000005,27.923000000000002,4.6,2.5649493574615367,2.7710250002635983,3.7393586672272274,3.329450721978583,1.5260563034950492,4-9,South
TN,Maury County,South,1,11.847000000000001,36.01,32.580999999999996,4.0,2.4849066497880004,2.472074670972622,3.583796677660784,3.48372929637996,1.3862943611198906,1,South
TN,Meigs County,South,8,21.141,44.188,25.846999999999998,6.8,2.8903717578961645,3.051214283012995,3.7884532590100286,3.252194540061026,1.916922612182061,4-9,South
TN,Monroe County,South,6,20.89,42.994,23.964000000000002,5.3,2.9444389791664403,3.0392705755684744,3.7610605710739438,3.1765527042216783,1.667706820558076,4-9,South
TN,Montgomery County,South,2,7.763999999999999,30.513,36.391999999999996,5.1,2.5649493574615367,2.0494976653067636,3.4181528223115687,3.5943489702677027,1.62924053973028,2-3,South
TN,Moore County,South,9,13.886,40.495,28.396,3.8,2.3978952727983707,2.6308811383310817,3.701178509700953,3.3462482901771393,1.33500106673234,4-9,South
TN,Morgan County,South,2,20.215,48.445,23.885,6.4,3.1354942159291497,3.0064249030927344,3.8804291338369676,3.1732506468419253,1.8562979903656263,2-3,South
TN,Obion County,South,7,17.063,41.931999999999995,24.429000000000002,7.0,2.9444389791664403,2.836912376545128,3.736049258590326,3.195770951153104,1.9459101490553132,4-9,South
TN,Overton County,South,7,21.588,44.38399999999999,20.184,5.3,2.9444389791664403,3.072137604756396,3.792879044132421,3.004890211338757,1.667706820558076,4-9,South
TN,Perry County,South,8,24.761,41.317,24.094,6.3,3.0910424533583165,3.209269834722966,3.7212740375498075,3.181962846844661,1.840549633397487,4-9,South
TN,Pickett County,South,9,22.699,42.063,26.008000000000003,6.5,2.8332133440562166,3.122320870653565,3.7391684944071044,3.258404183001604,1.8718021769015913,4-9,South
TN,Polk County,South,3,21.0,41.793,27.526,5.7,2.772588722239781,3.044522437723423,3.7327288613921974,3.3151310125573406,1.7404661748405046,2-3,South
TN,Putnam County,South,4,14.814,38.221,22.583000000000002,4.9,2.9444389791664403,2.6955726795910975,3.6433851027817257,3.117197410835167,1.589235205116581,4-9,South
TN,Rhea County,South,6,24.085,36.91,25.825,7.1,2.8903717578961645,3.181589240082184,3.608482517041907,3.2513430150057023,1.9600947840472698,4-9,South
TN,Roane County,South,2,14.184000000000001,37.394,29.644000000000002,5.6,2.6390573296152584,2.652114568771907,3.6215102637430823,3.3892597440891126,1.7227665977411035,2-3,South
TN,Robertson County,South,1,13.458,39.133,29.276999999999997,4.1,2.302585092994046,2.599573724766126,3.6669661008020453,3.3768022248274336,1.410986973710262,1,South
